,zipcode,city,state,popsum
6415,17543,Lititz,Pennsylvania,48645.0
6416,17545,Manheim,Pennsylvania,43413.0
6417,17547,Marietta,Pennsylvania,12445.0
6419,17550,Maytown,Pennsylvania,2066.0
6420,17551,Millersville,Pennsylvania,24107.0
6421,17552,Mount Joy,Pennsylvania,43627.0
6422,17554,Mountville,Pennsylvania,17000.0
6423,17555,Narvon,Pennsylvania,12350.0
6424,17557,New Holland,Pennsylvania,21469.0
6425,17560,New Providence,Pennsylvania,13823.0
6426,17562,Paradise,Pennsylvania,11778.0
6427,17563,Peach Bottom,Pennsylvania,9842.0
6429,17565,Pequea,Pennsylvania,6955.0
6430,17566,Quarryville,Pennsylvania,32042.0
6433,17569,Reinholds,Pennsylvania,9086.0
6434,17570,Rheems,Pennsylvania,478.0
6435,17572,Ronks,Pennsylvania,5984.0
6438,17576,Smoketown,Pennsylvania,226.0
6439,17578,Stevens,Pennsylvania,16046.0
6440,17579,Strasburg,Pennsylvania,9661.0
6442,17581,Terre Hill,Pennsylvania,2553.0
6443,17582,Washington Boro,Pennsylvania,5569.0
6445,17584,Willow Street,Pennsylvania,24450.0
6447,17601,Lancaster,Pennsylvania,58901.0
6448,17602,Lancaster,Pennsylvania,113598.0
6449,17603,Lancaster,Pennsylvania,151141.0
6452,17606,Lancaster,Pennsylvania,185.0
6458,17701,Williamsport,Pennsylvania,33704.0
6459,17702,Williamsport,Pennsylvania,23461.0
6463,17721,Avis,Pennsylvania,3892.0
6464,17723,Jersey Shore,Pennsylvania,43.0
6465,17724,Canton,Pennsylvania,14924.0
6467,17727,Cedar Run,Pennsylvania,159.0
6468,17728,Cogan Station,Pennsylvania,12845.0
6469,17729,Cross Fork,Pennsylvania,178.0
6470,17730,Dewart,Pennsylvania,719.0
6471,17731,Eagles Mere,Pennsylvania,465.0
6473,17737,Hughesville,Pennsylvania,13663.0
6474,17739,Jersey Mills,Pennsylvania,43.0
6475,17740,Jersey Shore,Pennsylvania,15652.0
6476,17742,Lairdsville,Pennsylvania,97.0
6477,17744,Linden,Pennsylvania,8333.0
6478,17745,Lock Haven,Pennsylvania,40801.0
6479,17747,Loganton,Pennsylvania,3753.0
6480,17748,Mc Elhattan,Pennsylvania,773.0
6481,17749,Mc Ewensville,Pennsylvania,519.0
6482,17750,Mackeyville,Pennsylvania,382.0
6483,17751,Mill Hall,Pennsylvania,16084.0
6484,17752,Montgomery,Pennsylvania,9844.0
6485,17754,Montoursville,Pennsylvania,34037.0
6486,17756,Muncy,Pennsylvania,33592.0
6487,17758,Muncy Valley,Pennsylvania,2003.0
6488,17760,North Bend,Pennsylvania,1390.0
6489,17762,Picture Rocks,Pennsylvania,1083.0
6490,17763,Ralston,Pennsylvania,687.0
6491,17764,Renovo,Pennsylvania,1096.0
6492,17765,Roaring Branch,Pennsylvania,1851.0
6493,17768,Shunk,Pennsylvania,1026.0
6495,17771,Trout Run,Pennsylvania,7195.0
6496,17772,Turbotville,Pennsylvania,6643.0
6497,17774,Unityville,Pennsylvania,3360.0
6498,17776,Waterville,Pennsylvania,754.0
6499,17777,Watsontown,Pennsylvania,7994.0
6500,17778,Westport,Pennsylvania,167.0
6501,17779,Woolrich,Pennsylvania,272.0
6502,17801,Sunbury,Pennsylvania,43194.0
6503,17810,Allenwood,Pennsylvania,7499.0
6504,17812,Beaver Springs,Pennsylvania,3990.0
6505,17813,Beavertown,Pennsylvania,4413.0
6506,17814,Benton,Pennsylvania,5376.0
6507,17815,Bloomsburg,Pennsylvania,39193.0
6508,17820,Catawissa,Pennsylvania,14388.0
6509,17821,Danville,Pennsylvania,40696.0
6510,17822,Danville,Pennsylvania,0.0
6511,17823,Dornsife,Pennsylvania,2830.0
6512,17824,Elysburg,Pennsylvania,4704.0
6513,17827,Freeburg,Pennsylvania,1712.0
6514,17829,Hartleton,Pennsylvania,633.0
6515,17830,Herndon,Pennsylvania,4152.0
6517,17832,Marion Heights,Pennsylvania,1335.0
6519,17834,Kulpmont,Pennsylvania,7668.0
6520,17835,Laurelton,Pennsylvania,473.0
6521,17836,Leck Kill,Pennsylvania,569.0
6522,17837,Lewisburg,Pennsylvania,52975.0
6523,17840,Locust Gap,Pennsylvania,1105.0
6524,17841,Mc Clure,Pennsylvania,7897.0
6525,17842,Middleburg,Pennsylvania,23523.0
6527,17844,Mifflinburg,Pennsylvania,17603.0
6528,17845,Millmont,Pennsylvania,2450.0
6529,17846,Millville,Pennsylvania,6019.0
6530,17847,Milton,Pennsylvania,24340.0
6531,17850,Montandon,Pennsylvania,1042.0
6532,17851,Mount Carmel,Pennsylvania,20991.0
6533,17853,Mount Pleasant Mills,Pennsylvania,8401.0
6534,17855,New Berlin,Pennsylvania,2077.0
6535,17856,New Columbia,Pennsylvania,7268.0
6536,17857,Northumberland,Pennsylvania,16295.0
6538,17859,Orangeville,Pennsylvania,3761.0
6539,17860,Paxinos,Pennsylvania,2270.0
6540,17861,Paxtonville,Pennsylvania,238.0
6541,17862,Penns Creek,Pennsylvania,1000.0
6542,17864,Port Trevorton,Pennsylvania,3844.0
6543,17865,Potts Grove,Pennsylvania,144.0
6544,17866,Coal Township,Pennsylvania,15910.0
6545,17867,Rebuck,Pennsylvania,159.0
6546,17868,Riverside,Pennsylvania,2316.0
6547,17870,Selinsgrove,Pennsylvania,38569.0
6548,17872,Shamokin,Pennsylvania,10535.0
6549,17876,Shamokin Dam,Pennsylvania,3772.0
6551,17878,Stillwater,Pennsylvania,4231.0
6552,17880,Swengel,Pennsylvania,191.0
6553,17881,Trevorton,Pennsylvania,3420.0
6556,17884,Washingtonville,Pennsylvania,200.0
6557,17885,Weikert,Pennsylvania,225.0
6558,17886,West Milton,Pennsylvania,1863.0
6559,17887,White Deer,Pennsylvania,2956.0
6560,17888,Wilburton,Pennsylvania,346.0
6561,17889,Winfield,Pennsylvania,6794.0
6562,17901,Pottsville,Pennsylvania,27519.0
6563,17920,Aristes,Pennsylvania,802.0
6564,17921,Ashland,Pennsylvania,9280.0
6565,17922,Auburn,Pennsylvania,5930.0
6566,17923,Branchdale,Pennsylvania,951.0
6567,17925,Brockton,Pennsylvania,779.0
6568,17929,Cressona,Pennsylvania,1617.0
6569,17930,Cumbola,Pennsylvania,752.0
6570,17931,Frackville,Pennsylvania,19747.0
6572,17933,Friedensburg,Pennsylvania,232.0
6573,17934,Gilberton,Pennsylvania,752.0
6574,17935,Girardville,Pennsylvania,3658.0
6575,17936,Gordon,Pennsylvania,1606.0
6576,17938,Hegins,Pennsylvania,4069.0
6577,17941,Klingerstown,Pennsylvania,2153.0
6578,17943,Lavelle,Pennsylvania,370.0
6579,17944,Llewellyn,Pennsylvania,464.0
6580,17945,Locustdale,Pennsylvania,395.0
6581,17946,Lost Creek,Pennsylvania,440.0
6582,17948,Mahanoy City,Pennsylvania,13068.0
6583,17949,Mahanoy Plane,Pennsylvania,486.0
6584,17951,Mar Lin,Pennsylvania,706.0
6585,17952,Mary D,Pennsylvania,469.0
6586,17953,Middleport,Pennsylvania,984.0
6587,17954,Minersville,Pennsylvania,5064.0
6588,17957,Muir,Pennsylvania,377.0
6589,17959,New Philadelphia,Pennsylvania,726.0
6590,17960,New Ringgold,Pennsylvania,6087.0
6591,17961,Orwigsburg,Pennsylvania,15107.0
6592,17963,Pine Grove,Pennsylvania,19220.0
6593,17964,Pitman,Pennsylvania,872.0
6594,17965,Port Carbon,Pennsylvania,5631.0
6596,17967,Ringtown,Pennsylvania,6689.0
6597,17968,Sacramento,Pennsylvania,852.0
6598,17970,Saint Clair,Pennsylvania,7046.0
6599,17972,Schuylkill Haven,Pennsylvania,25559.0
6600,17974,Seltzer,Pennsylvania,782.0
6601,17976,Shenandoah,Pennsylvania,18922.0
6602,17978,Spring Glen,Pennsylvania,245.0
6603,17979,Summit Station,Pennsylvania,357.0
6604,17980,Tower City,Pennsylvania,8745.0
6605,17981,Tremont,Pennsylvania,5855.0
6606,17982,Tuscarora,Pennsylvania,718.0
6607,17983,Valley View,Pennsylvania,4087.0
6608,17985,Zion Grove,Pennsylvania,2604.0
6612,18011,Alburtis,Pennsylvania,14388.0
6614,18013,Bangor,Pennsylvania,14574.0
6615,18014,Bath,Pennsylvania,29871.0
6616,18015,Bethlehem,Pennsylvania,58508.0
6617,18016,Bethlehem,Pennsylvania,0.0
6618,18017,Bethlehem,Pennsylvania,76138.0
6619,18018,Bethlehem,Pennsylvania,82822.0
6620,18020,Bethlehem,Pennsylvania,36092.0
6622,18030,Bowmanstown,Pennsylvania,1673.0
6623,18031,Breinigsville,Pennsylvania,12033.0
6624,18032,Catasauqua,Pennsylvania,15302.0
6625,18034,Center Valley,Pennsylvania,18877.0
6626,18035,Cherryville,Pennsylvania,546.0
6627,18036,Coopersburg,Pennsylvania,33734.0
6628,18037,Coplay,Pennsylvania,18228.0
6629,18038,Danielsville,Pennsylvania,6672.0
6631,18040,Easton,Pennsylvania,41835.0
6632,18041,East Greenville,Pennsylvania,10855.0
6633,18042,Easton,Pennsylvania,115557.0
6636,18045,Easton,Pennsylvania,47077.0
6637,18046,East Texas,Pennsylvania,33.0
6638,18049,Emmaus,Pennsylvania,37325.0
6639,18051,Fogelsville,Pennsylvania,7547.0
6640,18052,Whitehall,Pennsylvania,29508.0
6641,18053,Germansville,Pennsylvania,4977.0
6642,18054,Green Lane,Pennsylvania,5526.0
6643,18055,Hellertown,Pennsylvania,24209.0
6644,18056,Hereford,Pennsylvania,1129.0
6645,18058,Kunkletown,Pennsylvania,6200.0
6646,18059,Laurys Station,Pennsylvania,3340.0
6648,18062,Macungie,Pennsylvania,39220.0
6649,18063,Martins Creek,Pennsylvania,1165.0
6650,18064,Nazareth,Pennsylvania,51392.0
6652,18066,New Tripoli,Pennsylvania,12611.0
6653,18067,Northampton,Pennsylvania,29243.0
6654,18068,Old Zionsville,Pennsylvania,39.0
6655,18069,Orefield,Pennsylvania,21840.0
6656,18070,Palm,Pennsylvania,884.0
6657,18071,Palmerton,Pennsylvania,16401.0
6658,18072,Pen Argyl,Pennsylvania,14628.0
6659,18073,Pennsburg,Pennsylvania,21132.0
6660,18074,Perkiomenville,Pennsylvania,11247.0
6661,18076,Red Hill,Pennsylvania,7167.0
6662,18077,Riegelsville,Pennsylvania,2883.0
6663,18078,Schnecksville,Pennsylvania,19833.0
6664,18079,Slatedale,Pennsylvania,488.0
6665,18080,Slatington,Pennsylvania,19680.0
6666,18081,Springtown,Pennsylvania,953.0
6667,18083,Stockertown,Pennsylvania,1144.0
6669,18085,Tatamy,Pennsylvania,2983.0
6670,18086,Treichlers,Pennsylvania,988.0
6671,18087,Trexlertown,Pennsylvania,1578.0
6672,18088,Walnutport,Pennsylvania,18728.0
6673,18091,Wind Gap,Pennsylvania,9155.0
6674,18092,Zionsville,Pennsylvania,3496.0
6677,18101,Allentown,Pennsylvania,6520.0
6678,18102,Allentown,Pennsylvania,129151.0
6679,18103,Allentown,Pennsylvania,71808.0
6680,18104,Allentown,Pennsylvania,84955.0
6681,18105,Allentown,Pennsylvania,32.0
6682,18106,Allentown,Pennsylvania,15009.0
6683,18109,Allentown,Pennsylvania,43106.0
6684,18195,Allentown,Pennsylvania,0.0
6685,18201,Hazleton,Pennsylvania,58272.0
6686,18202,Hazleton,Pennsylvania,31402.0
6687,18210,Albrightsville,Pennsylvania,22041.0
6688,18211,Andreas,Pennsylvania,704.0
6689,18212,Ashfield,Pennsylvania,142.0
6690,18214,Barnesville,Pennsylvania,5527.0
6691,18216,Beaver Meadows,Pennsylvania,2779.0
6692,18218,Coaldale,Pennsylvania,2563.0
6693,18219,Conyngham,Pennsylvania,3062.0
6694,18220,Delano,Pennsylvania,712.0
6695,18221,Drifton,Pennsylvania,403.0
6696,18222,Drums,Pennsylvania,15790.0
6697,18223,Ebervale,Pennsylvania,138.0
6698,18224,Freeland,Pennsylvania,13058.0
6699,18225,Harleigh,Pennsylvania,124.0
6700,18229,Jim Thorpe,Pennsylvania,18350.0
6701,18230,Junedale,Pennsylvania,230.0
6702,18231,Kelayres,Pennsylvania,887.0
6703,18232,Lansford,Pennsylvania,10360.0
6704,18234,Lattimer Mines,Pennsylvania,1069.0
6705,18235,Lehighton,Pennsylvania,23033.0
6706,18237,Mcadoo,Pennsylvania,8059.0
6707,18239,Milnesville,Pennsylvania,402.0
6708,18240,Nesquehoning,Pennsylvania,8046.0
6709,18241,Nuremberg,Pennsylvania,1365.0
6710,18242,Oneida,Pennsylvania,361.0
6711,18244,Parryville,Pennsylvania,1089.0
6712,18245,Quakake,Pennsylvania,921.0
6713,18246,Rock Glen,Pennsylvania,308.0
6715,18248,Sheppton,Pennsylvania,1652.0
6716,18249,Sugarloaf,Pennsylvania,6824.0
6717,18250,Summit Hill,Pennsylvania,6708.0
6718,18251,Sybertsville,Pennsylvania,36.0
6719,18252,Tamaqua,Pennsylvania,28439.0
6720,18254,Tresckow,Pennsylvania,2381.0
6721,18255,Weatherly,Pennsylvania,9145.0
6722,18256,Weston,Pennsylvania,915.0
6723,18301,East Stroudsburg,Pennsylvania,50514.0
6724,18302,East Stroudsburg,Pennsylvania,17429.0
6726,18321,Bartonsville,Pennsylvania,1983.0
6727,18322,Brodheadsville,Pennsylvania,5980.0
6728,18323,Buck Hill Falls,Pennsylvania,348.0
6729,18324,Bushkill,Pennsylvania,6671.0
6730,18325,Canadensis,Pennsylvania,5358.0
6731,18326,Cresco,Pennsylvania,6459.0
6732,18327,Delaware Water Gap,Pennsylvania,1213.0
6733,18328,Dingmans Ferry,Pennsylvania,13158.0
6734,18330,Effort,Pennsylvania,11096.0
6735,18331,Gilbert,Pennsylvania,1405.0
6736,18332,Henryville,Pennsylvania,8631.0
6737,18333,Kresgeville,Pennsylvania,1890.0
6738,18334,Long Pond,Pennsylvania,9052.0
6739,18335,Marshalls Creek,Pennsylvania,1723.0
6740,18336,Matamoras,Pennsylvania,11200.0
6741,18337,Milford,Pennsylvania,32865.0
6742,18340,Millrift,Pennsylvania,176.0
6744,18342,Mountainhome,Pennsylvania,861.0
6745,18343,Mount Bethel,Pennsylvania,10778.0
6746,18344,Mount Pocono,Pennsylvania,9325.0
6747,18346,Pocono Summit,Pennsylvania,6691.0
6748,18347,Pocono Lake,Pennsylvania,5828.0
6750,18349,Pocono Manor,Pennsylvania,280.0
6751,18350,Pocono Pines,Pennsylvania,2182.0
6752,18351,Portland,Pennsylvania,1171.0
6753,18352,Reeders,Pennsylvania,2934.0
6754,18353,Saylorsburg,Pennsylvania,34461.0
6755,18354,Sciota,Pennsylvania,2491.0
6756,18355,Scotrun,Pennsylvania,2437.0
6757,18356,Shawnee On Delaware,Pennsylvania,329.0
6758,18357,Skytop,Pennsylvania,227.0
6759,18360,Stroudsburg,Pennsylvania,43483.0
6760,18370,Swiftwater,Pennsylvania,1756.0
6761,18371,Tamiment,Pennsylvania,1103.0
6762,18372,Tannersville,Pennsylvania,5577.0
6763,18403,Archbald,Pennsylvania,18493.0
6764,18405,Beach Lake,Pennsylvania,5755.0
6765,18407,Carbondale,Pennsylvania,28696.0
6767,18411,Clarks Summit,Pennsylvania,56788.0
6768,18413,Clifford,Pennsylvania,188.0
6769,18414,Dalton,Pennsylvania,11625.0
6770,18415,Damascus,Pennsylvania,3313.0
6772,18417,Equinunk,Pennsylvania,2462.0
6773,18419,Factoryville,Pennsylvania,7462.0
6774,18420,Fleetville,Pennsylvania,125.0
6775,18421,Forest City,Pennsylvania,10253.0
6776,18424,Gouldsboro,Pennsylvania,12860.0
6777,18425,Greeley,Pennsylvania,1596.0
6778,18426,Greentown,Pennsylvania,11916.0
6779,18427,Hamlin,Pennsylvania,88.0
6780,18428,Hawley,Pennsylvania,18439.0
6781,18430,Herrick Center,Pennsylvania,58.0
6782,18431,Honesdale,Pennsylvania,14301.0
6783,18433,Jermyn,Pennsylvania,4291.0
6784,18434,Jessup,Pennsylvania,6749.0
6785,18435,Lackawaxen,Pennsylvania,1756.0
6786,18436,Lake Ariel,Pennsylvania,8170.0
6787,18437,Lake Como,Pennsylvania,250.0
6788,18438,Lakeville,Pennsylvania,3153.0
6789,18439,Lakewood,Pennsylvania,512.0
6791,18441,Lenoxville,Pennsylvania,742.0
6792,18443,Milanville,Pennsylvania,1248.0
6793,18444,Moscow,Pennsylvania,27830.0
6794,18445,Newfoundland,Pennsylvania,2398.0
6795,18446,Nicholson,Pennsylvania,9818.0
6796,18447,Olyphant,Pennsylvania,26677.0
6799,18451,Paupack,Pennsylvania,938.0
6800,18452,Peckville,Pennsylvania,13193.0
6801,18453,Pleasant Mount,Pennsylvania,1854.0
6802,18454,Poyntelle,Pennsylvania,131.0
6803,18455,Preston Park,Pennsylvania,216.0
6804,18456,Prompton,Pennsylvania,888.0
6805,18457,Rowland,Pennsylvania,175.0
6806,18458,Shohola,Pennsylvania,6149.0
6807,18459,South Canaan,Pennsylvania,111.0
6808,18460,South Sterling,Pennsylvania,227.0
6809,18461,Starlight,Pennsylvania,917.0
6810,18462,Starrucca,Pennsylvania,1127.0
6811,18463,Sterling,Pennsylvania,520.0
6812,18464,Tafton,Pennsylvania,1997.0
6813,18465,Thompson,Pennsylvania,2985.0
6814,18466,Tobyhanna,Pennsylvania,28283.0
6815,18469,Tyler Hill,Pennsylvania,797.0
6816,18470,Union Dale,Pennsylvania,4809.0
6817,18471,Waverly,Pennsylvania,1122.0
6818,18472,Waymart,Pennsylvania,15179.0
6819,18473,White Mills,Pennsylvania,855.0
6822,18503,Scranton,Pennsylvania,2774.0
6823,18504,Scranton,Pennsylvania,60157.0
6824,18505,Scranton,Pennsylvania,54258.0
6825,18507,Moosic,Pennsylvania,7758.0
6826,18508,Scranton,Pennsylvania,26607.0
6827,18509,Scranton,Pennsylvania,28661.0
6828,18510,Scranton,Pennsylvania,29773.0
6829,18512,Scranton,Pennsylvania,20567.0
6831,18517,Taylor,Pennsylvania,5500.0
6832,18518,Old Forge,Pennsylvania,14399.0
6833,18519,Scranton,Pennsylvania,5960.0
6837,18602,Bear Creek,Pennsylvania,535.0
6838,18603,Berwick,Pennsylvania,52551.0
6839,18610,Blakeslee,Pennsylvania,5900.0
6841,18612,Dallas,Pennsylvania,39260.0
6842,18614,Dushore,Pennsylvania,5140.0
6843,18615,Falls,Pennsylvania,4858.0
6844,18616,Forksville,Pennsylvania,1956.0
6845,18617,Glen Lyon,Pennsylvania,4269.0
6846,18618,Harveys Lake,Pennsylvania,4857.0
6847,18619,Hillsgrove,Pennsylvania,323.0
6848,18621,Hunlock Creek,Pennsylvania,10578.0
6849,18622,Huntington Mills,Pennsylvania,672.0
6850,18623,Laceyville,Pennsylvania,6191.0
6851,18624,Lake Harmony,Pennsylvania,841.0
6852,18625,Lake Winola,Pennsylvania,1350.0
6853,18626,Laporte,Pennsylvania,1319.0
6855,18628,Lopez,Pennsylvania,314.0
6856,18629,Mehoopany,Pennsylvania,2924.0
6857,18630,Meshoppen,Pennsylvania,9316.0
6858,18631,Mifflinville,Pennsylvania,3523.0
6859,18632,Mildred,Pennsylvania,1081.0
6860,18634,Nanticoke,Pennsylvania,35255.0
6861,18635,Nescopeck,Pennsylvania,8226.0
6862,18636,Noxen,Pennsylvania,3142.0
6863,18640,Pittston,Pennsylvania,27849.0
6864,18641,Pittston,Pennsylvania,18174.0
6865,18642,Duryea,Pennsylvania,4868.0
6866,18643,Pittston,Pennsylvania,29603.0
6867,18644,Wyoming,Pennsylvania,20340.0
6868,18651,Plymouth,Pennsylvania,14472.0
6869,18653,Ransom,Pennsylvania,354.0
6871,18655,Shickshinny,Pennsylvania,16892.0
6872,18656,Sweet Valley,Pennsylvania,5660.0
6873,18657,Tunkhannock,Pennsylvania,13395.0
6874,18660,Wapwallopen,Pennsylvania,3617.0
6875,18661,White Haven,Pennsylvania,5967.0
6877,18701,Wilkes Barre,Pennsylvania,7755.0
6878,18702,Wilkes Barre,Pennsylvania,60915.0
6880,18704,Kingston,Pennsylvania,50443.0
6881,18705,Wilkes Barre,Pennsylvania,25234.0
6882,18706,Wilkes Barre,Pennsylvania,42467.0
6883,18707,Mountain Top,Pennsylvania,33038.0
6884,18708,Shavertown,Pennsylvania,19462.0
6885,18709,Luzerne,Pennsylvania,5109.0
6895,18801,Montrose,Pennsylvania,21784.0
6896,18810,Athens,Pennsylvania,10183.0
6897,18812,Brackney,Pennsylvania,1905.0
6899,18814,Burlington,Pennsylvania,262.0
6901,18816,Dimock,Pennsylvania,281.0
6902,18817,East Smithfield,Pennsylvania,670.0
6903,18818,Friendsville,Pennsylvania,841.0
6905,18821,Great Bend,Pennsylvania,2449.0
6906,18822,Hallstead,Pennsylvania,9674.0
6907,18823,Harford,Pennsylvania,319.0
6908,18824,Hop Bottom,Pennsylvania,3700.0
6909,18825,Jackson,Pennsylvania,177.0
6910,18826,Kingsley,Pennsylvania,3798.0
6912,18828,Lawton,Pennsylvania,547.0
6913,18829,Le Raysville,Pennsylvania,1057.0
6914,18830,Little Meadows,Pennsylvania,2031.0
6915,18831,Milan,Pennsylvania,1806.0
6916,18832,Monroeton,Pennsylvania,4990.0
6917,18833,New Albany,Pennsylvania,2169.0
6918,18834,New Milford,Pennsylvania,10004.0
6919,18837,Rome,Pennsylvania,3448.0
6920,18840,Sayre,Pennsylvania,28770.0
6921,18842,South Gibson,Pennsylvania,575.0
6922,18843,South Montrose,Pennsylvania,623.0
6923,18844,Springville,Pennsylvania,4903.0
6924,18845,Stevensville,Pennsylvania,487.0
6925,18846,Sugar Run,Pennsylvania,965.0
6926,18847,Susquehanna,Pennsylvania,9023.0
6927,18848,Towanda,Pennsylvania,16551.0
6928,18850,Ulster,Pennsylvania,2651.0
6929,18851,Warren Center,Pennsylvania,1709.0
6930,18853,Wyalusing,Pennsylvania,11898.0
6931,18854,Wysox,Pennsylvania,1695.0
6932,18901,Doylestown,Pennsylvania,71615.0
6933,18902,Doylestown,Pennsylvania,43685.0
6936,18912,Buckingham,Pennsylvania,102.0
6937,18913,Carversville,Pennsylvania,420.0
6938,18914,Chalfont,Pennsylvania,25920.0
6939,18915,Colmar,Pennsylvania,1729.0
6941,18917,Dublin,Pennsylvania,3437.0
6943,18920,Erwinna,Pennsylvania,771.0
6946,18923,Fountainville,Pennsylvania,1970.0
6948,18925,Furlong,Pennsylvania,12493.0
6951,18929,Jamison,Pennsylvania,5782.0
6952,18930,Kintnersville,Pennsylvania,6387.0
6954,18932,Line Lexington,Pennsylvania,626.0
6957,18935,Milford Square,Pennsylvania,96.0
6958,18936,Montgomeryville,Pennsylvania,10.0
6959,18938,New Hope,Pennsylvania,39014.0
6960,18940,Newtown,Pennsylvania,74050.0
6961,18942,Ottsville,Pennsylvania,7170.0
6963,18944,Perkasie,Pennsylvania,31992.0
6965,18947,Pipersville,Pennsylvania,14325.0
6967,18950,Point Pleasant,Pennsylvania,442.0
6968,18951,Quakertown,Pennsylvania,39818.0
6970,18954,Richboro,Pennsylvania,16028.0
6971,18955,Richlandtown,Pennsylvania,2865.0
6975,18960,Sellersville,Pennsylvania,34099.0
6976,18962,Silverdale,Pennsylvania,1325.0
6978,18964,Souderton,Pennsylvania,21897.0
6979,18966,Southampton,Pennsylvania,27591.0
6981,18969,Telford,Pennsylvania,33780.0
6982,18970,Trumbauersville,Pennsylvania,1385.0
6984,18972,Upper Black Eddy,Pennsylvania,4342.0
6985,18974,Warminster,Pennsylvania,61214.0
6986,18976,Warrington,Pennsylvania,40359.0
6987,18977,Washington Crossing,Pennsylvania,11539.0
6989,18980,Wycombe,Pennsylvania,1143.0
6992,19001,Abington,Pennsylvania,37339.0
6993,19002,Ambler,Pennsylvania,87819.0
6994,19003,Ardmore,Pennsylvania,33752.0
6995,19004,Bala Cynwyd,Pennsylvania,24569.0
6996,19006,Huntingdon Valley,Pennsylvania,13290.0
6997,19007,Bristol,Pennsylvania,33926.0
6998,19008,Broomall,Pennsylvania,33699.0
6999,19009,Bryn Athyn,Pennsylvania,2233.0
7000,19010,Bryn Mawr,Pennsylvania,23531.0
7001,19012,Cheltenham,Pennsylvania,3829.0
7002,19013,Chester,Pennsylvania,60858.0
7003,19014,Aston,Pennsylvania,46079.0
7004,19015,Brookhaven,Pennsylvania,36110.0
7006,19017,Chester Heights,Pennsylvania,900.0
7007,19018,Clifton Heights,Pennsylvania,38217.0
7009,19020,Bensalem,Pennsylvania,155670.0
7010,19021,Croydon,Pennsylvania,21608.0
7011,19022,Crum Lynne,Pennsylvania,6415.0
7012,19023,Darby,Pennsylvania,37561.0
7013,19025,Dresher,Pennsylvania,12254.0
